series,custom name,total count
Hyundai/Grandeur,Miles traveled,1048.1069184382006
Chevrolet/Sonic,Miles traveled,1047.5823794134387
Kia/K8,Miles traveled,1047.2048092469815
Renault/Austral,Miles traveled,1046.3108588694643
Suzuki/SX4,Miles traveled,1045.8770104679252
Mazda/B-Series Pickup,Miles traveled,1045.2896709160002
Chery/Tiggo 4 Pro,Miles traveled,1033.9244999877806
Volkswagen/Taigo,Miles traveled,1022.036547286291
Mitsubishi/Xpander,Miles traveled,1016.0390159886591
Ford/Taurus X,Miles traveled,1011.0869477462956
Peugeot/408,Miles traveled,1007.1033477519386
Mitsubishi/RVR,Miles traveled,1006.6174789430721
Acura/RDX,Miles traveled,1002.2898042379778
Honda/City,Miles traveled,1000.2647919944295
BYD/Shark 6,Miles traveled,991.5460312643577
Isuzu/D-Max,Miles traveled,982.2812401508029
Dodge/Grand Caravan,Miles traveled,981.3814922473557
Renault/Twingo,Miles traveled,977.188438448167
Audi/Q8,Miles traveled,976.9274641248626
Ford/F53,Miles traveled,976.4794882923732
Toyota/Innova,Miles traveled,953.6519216136772
Lamborghini/Urus,Miles traveled,953.1089286821442
Smart/#1,Miles traveled,944.4548859379058
Chevrolet/Aveo,Miles traveled,943.9448755019941
Mercedes-Benz/EQC,Miles traveled,941.0743075390153
Audi/TT,Miles traveled,936.2539308657058
Seat/Exeo,Miles traveled,933.0926308097173
FIAT/Panda,Miles traveled,923.9022394538034
Dodge/Avenger,Miles traveled,893.891550405899
INFINITI/QX60,Miles traveled,893.8644281632548
GWM/Steed,Miles traveled,879.9332192434866
Ford/Next-Gen Territory,Miles traveled,879.5622144781621
Hyundri/Elantra,Miles traveled,865.9210097977773
BMW/84088888,Miles traveled,864.1230795629693
Chevrolet/Avalanche,Miles traveled,856.5168460837776
FAW JIAXING HAPPY MESSENGER/Pistonb70,Miles traveled,854.6696360603783
Renault/Captur,Miles traveled,824.4198260650721
Renault/5etech,Miles traveled,813.4727185251729
Lincoln/Corsair,Miles traveled,810.4465952578139
BYD/Dolphin Mini,Miles traveled,809.3962191647475
Volkswagen/Caddy,Miles traveled,802.442774948941
Chevrolet/Silverado 3500,Miles traveled,796.8547225998223
Toyota/Solara,Miles traveled,788.2959404184113
Toyota/Lexus,Miles traveled,771.4351381952462
Volkswagen/Scirocco,Miles traveled,761.6374878935746
Mercedes-Benz/SLC-Class,Miles traveled,757.6878554945555
Hyundai/i40,Miles traveled,754.8038463343319
Nissan/Navara,Miles traveled,750.0959318712926
BMW/ActiveHybrid 3,Miles traveled,744.6685407396782
Mercedes-Benz/GLA-Class,Miles traveled,730.6494085895444
Chevrolet/Milebo,Miles traveled,724.5922432651505
Opel/Corsa,Miles traveled,722.0678487103884
Geely/Tugella,Miles traveled,718.5978469626226
Ford/C-Max,Miles traveled,700.9409633064373
Hyundai/Ioniq Plug-In Hybrid,Miles traveled,699.7384691581142
Toyota/Aygo X,Miles traveled,696.2280777452767
Nissan/350Z,Miles traveled,695.0738722930952
Kia/K3,Miles traveled,694.1793727928477
Cupra/Terramar,Miles traveled,693.9849430929141
Cadillac/LYRIQ,Miles traveled,681.915192848802
Nissan/Qashqai,Miles traveled,673.4578919532734
Jetour/Je1,Miles traveled,671.0180786291181
OPEL/ZB RS Commodore,Miles traveled,662.1439743637019
Ram/ProMaster,Miles traveled,655.2761138365224
Land Rover/Range Rover Velar,Miles traveled,651.6585757051961
Nissan/Y63,Miles traveled,636.8003562586223
Toyota/Veloz,Miles traveled,631.1312026370384
Cadillac/XT4,Miles traveled,625.2642869801394
Chevroleth/Impala,Miles traveled,620.7503232201564
Acura/CSX,Miles traveled,618.3353446915957
Toyota/GT86,Miles traveled,617.1077424666289
Hyundai/acccint,Miles traveled,615.7363765046399
Suzuki/Baleno,Miles traveled,609.0157878570718
Seat/Arona,Miles traveled,606.4215173769469
Mercedes-Benz/M-Class,Miles traveled,603.0694934129695
Volkswagen/Passat B9,Miles traveled,602.7129579935696
FIAT/Qubo,Miles traveled,596.7552777860518
Renault/Fluence,Miles traveled,591.596623979823
Holden/Cruze Equipe,Miles traveled,590.9487817011642
Honda/ZR-V,Miles traveled,578.7955030566674
BYD/Seal U,Miles traveled,564.207623374336
Toyota/iQ,Miles traveled,563.5635565308315
MG/7,Miles traveled,555.2509716682704
Omoda/5,Miles traveled,548.3179269216366
INEOS/Quartermaster,Miles traveled,546.7039935486638
CHERY/AREZZO8,Miles traveled,543.9616925628619
Jeep/Wagoneer L,Miles traveled,534.6710269935811
BMW/M5 CS,Miles traveled,527.6565601665125
Chevrolet/HHR,Miles traveled,527.5547669094744
Mitsubishi/Eclipse Spyder,Miles traveled,526.7585782677166
MG Rover/RX9,Miles traveled,521.7902665373226
Hyundai/Excel,Miles traveled,518.6582418533865
BMW/i7,Miles traveled,516.4974098049032
Volkswagen/Tayron,Miles traveled,514.7310488195255
BYD/Yuan Pro,Miles traveled,512.2793724936796
BMW/X6,Miles traveled,510.12102002489576
Hyundai/Tiburon,Miles traveled,509.82716322057433
Jeep/Liberty,Miles traveled,509.0744633402881
FIAT/500e,Miles traveled,508.15870024365876
FIAT/Bravo,Miles traveled,505.7788641430135
Peugeot/3008 GT MHEV AUTO,Miles traveled,502.11307439958
Acura/ILX,Miles traveled,498.6287574134096
Lexus/RX 350L,Miles traveled,498.4257902243854
BMW/2 series Gran coupe 220i,Miles traveled,497.5863897970927
Hyundai/i10,Miles traveled,492.54937439044926
Holden/Colorado,Miles traveled,490.10125755479163
Smart/Fortwo,Miles traveled,488.2173853636543
Ford/Torres,Miles traveled,487.66216639753463
Mazda/MX-30,Miles traveled,485.7402766220591
Vauxhall-Opel/Crossland,Miles traveled,483.4625982976375
Jettor/T1,Miles traveled,481.76613200338244
JETOUR/Dashng,Miles traveled,478.46204732066684
Vauxhall-Opel/Vectra,Miles traveled,478.37198079915834
Honda/Crosstour,Miles traveled,476.8225392330451
Aiways/U5,Miles traveled,474.397019709674
Audi/Q8 e-tron,Miles traveled,471.81088248222574
Nissan/Magnite,Miles traveled,463.7901962356434
Mazda/Flair,Miles traveled,462.540251015021
FIAT/Punto,Miles traveled,459.3542701496882
Nissan/Micra,Miles traveled,450.4970004363831
Ford Tauris/Hyberd,Miles traveled,446.43307703386495
Acura/Legend,Miles traveled,446.09550304731664
Chery/8,Miles traveled,442.98142796988384
BYD/Dolphin,Miles traveled,441.88878542106346
Nissan/Note,Miles traveled,441.56488871430815
Volkswagen/T6 Transporter,Miles traveled,440.90686075593993
Mazda/Mazdaspeed 3,Miles traveled,439.4675018513552
Mercedes-Benz/SLK-Class,Miles traveled,438.2390682141709
GAC/GS3,Miles traveled,435.38796459707044
Chevrolet/Cruze LT,Miles traveled,426.9431702263634
Peugeot/107,Miles traveled,426.8489298919276
BMW/M135i F40,Miles traveled,418.84938116729523
GAC/Aion V,Miles traveled,411.4611093698688
Perodua/Bezza,Miles traveled,409.08141188933513
Mercedes-Benz/EQS SUV,Miles traveled,408.74723410022074
MG/ZS,Miles traveled,406.8837749753871
Eagle/Mitsubishi,Miles traveled,405.1662146214119
Chevorlet/selvarado,Miles traveled,395.57776491416405
Mercedes-Benz/EQS,Miles traveled,393.7060118263793
Subaru/Levorg,Miles traveled,393.07352342767564
MG/Marvel R,Miles traveled,389.3357159968955
MG/e.g. MG5,Miles traveled,385.4393702163086
Citroen/C5X,Miles traveled,385.37506883760756
Fourd/Tuores,Miles traveled,381.45711562941506
Dodge/Hornet,Miles traveled,381.3929367636347
Audi/Etron 55 Sportback,Miles traveled,379.75866180616987
Mercedes-Benz/B-Class,Miles traveled,377.3031422913899
Citroen/C4 Picasso,Miles traveled,375.8758178615512
BMW/8 Series,Miles traveled,375.7290534839478
Xiaomi/SU7,Miles traveled,375.29937750419134
Alpine/A110S,Miles traveled,373.5160134959353
Toyota/URBANCRUISE,Miles traveled,372.91920572623405
Holden/Cruze,Miles traveled,368.5466820461255
Skoda/Slavia,Miles traveled,365.9175297581009
Toyota/Prius Prime (PHEV),Miles traveled,352.67705876588946
Ford/C-Max Hybrid,Miles traveled,351.2391921183447
BMW/R 1200 GS,Miles traveled,347.40608576167995
Maserati/Ghibli,Miles traveled,345.6416372115386
FIAT/500,Miles traveled,345.28321753688704
/elantra,Miles traveled,338.6149925490532
Nissan/Rogue Sport,Miles traveled,338.23114967266804
Toyota/Matrix,Miles traveled,337.3303923859858
Genesis/G90,Miles traveled,333.4810189773656
Peugeot/307,Miles traveled,333.19098221109857
Vauxhall-Opel/Vivaro,Miles traveled,332.60957167954547
Lexus/RC,Miles traveled,329.9495930995403
GMC/Sierra K3500,Miles traveled,318.89219178362595
Toyota/Wigo,Miles traveled,317.14135259163214
BYD/Song Plus EV,Miles traveled,315.8997990067955
Peugeot/206,Miles traveled,306.4637276963411
Renault/Koleos,Miles traveled,306.3653329939105
Subaru/Baja,Miles traveled,306.27813333225544
Lotus/Eletre,Miles traveled,303.81215947075606
Faw/B70,Miles traveled,301.3382013674828
Ford/Flex,Miles traveled,300.91661856897804
Audi/Q2,Miles traveled,299.0969688275675
Honda/S2000,Miles traveled,298.24819823693605
Peugeot/PARTENAIRE,Miles traveled,297.66944831971506
Geely/Emgrand,Miles traveled,295.9361508763989
Mitsubishi/Mirage G4,Miles traveled,295.7847836275825
Mazda/RX-7,Miles traveled,295.4292267439628
Geely/Coolray,Miles traveled,288.769454918301
BMW/M5,Miles traveled,288.3004527787016
Changan/CS95,Miles traveled,286.06787560369196
Jetour/JE1,Miles traveled,284.73387999500045
Renault/Trafic,Miles traveled,283.85575653675374
MG/MG7,Miles traveled,283.04249031017724
Mercedes-Benz/E63S,Miles traveled,281.5024103762941
H/AZEERA,Miles traveled,280.80102894336284
MG/Mg3 hybrid+,Miles traveled,280.3794806370648
Jaguar/E-PACE,Miles traveled,278.48795052480716
Audi/TTS,Miles traveled,269.25360482940056
HUMMER/H2,Miles traveled,267.66749203144303
Volkswagen/Transporter,Miles traveled,266.69569625098154
Vw/T-roc,Miles traveled,262.71586640617716
BYD/Song Plus,Miles traveled,257.86844540780305
Isuzu/mux,Miles traveled,253.57051039974203
Mazda/Mazda2,Miles traveled,250.25125845366034
Buick/Encore GX,Miles traveled,249.7545638096046
Mercedes-Benz/E class coupe,Miles traveled,249.47156444398337
GWM/Haval,Miles traveled,246.95566133520248
Seat/Leon 1.4,Miles traveled,245.86423133242252
Hyundai/Ix25,Miles traveled,245.16215710970144
Alfa Romeo/Giulietta,Miles traveled,241.44735236031408
Saab/9-5,Miles traveled,240.54592291826458
Cadillac/XTS,Miles traveled,240.2774473971233
Mercedes/E350,Miles traveled,238.33921694254613
Suzuki/Grand Vitara,Miles traveled,237.82253629314036
Lynk & Co/03,Miles traveled,236.97937546548303
Ceverolet/Silverado,Miles traveled,235.00119930895636
Ford/Toros,Miles traveled,234.31892685069204
Chevrolet/Groove,Miles traveled,234.04915024143983
VW/2026,Miles traveled,232.97451466079355
Dodge/Journey,Miles traveled,230.42600388084588
Cadillac/Seville,Miles traveled,230.0417679038823
Acura/TSX,Miles traveled,229.83634940620658
GMC/Hummer EV Pickup,Miles traveled,228.69255894018153
Toyota/T100,Miles traveled,226.73287630335395
Toyota/Land crozr,Miles traveled,225.98711005065869
UNI-V/ELITE,Miles traveled,221.2478822579835
Renault/R5 E-tech,Miles traveled,220.1872937270955
Volvo/V50,Miles traveled,218.7598225761094
Touota/gxbd,Miles traveled,217.85640400879282
Seat/Tarraco,Miles traveled,217.71926570244628
Toyota/Raize G,Miles traveled,216.86561488979308
Hyundai/Stander,Miles traveled,211.9027184267904
Suzuki/Dzire,Miles traveled,210.56641920219116
Chery/Tiggo 8,Miles traveled,208.8283374648026
Ford/Terretory,Miles traveled,207.47739386201806
BMW/iX1,Miles traveled,207.45070950020926
Kia/ProCeed,Miles traveled,207.2859576489893
Alfa Romeo/MiTo,Miles traveled,202.35890053575645
BYD/Denza b5,Miles traveled,202.08284388122578
MINI/JCW Countryman ALL4,Miles traveled,201.23981198090493
Alpine/A110,Miles traveled,199.96983737200404
Buick/LeSabre,Miles traveled,199.55578071186622
Ford/E-Series Wagon,Miles traveled,199.47210194231423
Buick/Envision,Miles traveled,198.28624032296693
Audi/e-tron GT,Miles traveled,197.69795852631685
GAC/EMPOW,Miles traveled,197.38207938963038
Vauxhall-Opel/Zafira,Miles traveled,196.9741866706644
MERCEDES-AMG/E53 4MATIC+ EQ BOOST,Miles traveled,196.93161622025636
Chevolet/Silverado,Miles traveled,193.64447020729537
Land Rover/Discovery 4,Miles traveled,193.5337643035418
BMW/i8,Miles traveled,193.01474335387232
BYD/Seal 5,Miles traveled,190.08821464241672
Peugeot/e-3008,Miles traveled,188.39229918814044
Audi/A6 avant e-tron,Miles traveled,185.82086374846057
Toyota/Auris,Miles traveled,184.8134373859468
Ford Taurus/Ford,Miles traveled,184.11766056972664
BYD/K8M,Miles traveled,180.25356320441563
Geely/EX5,Miles traveled,179.74036100143624
Renault/Arkana,Miles traveled,178.65949672255292
Kawasaki/ZR550,Miles traveled,178.46169599896743
Holden/Crewman,Miles traveled,177.4176227447022
Geely/Atlas,Miles traveled,175.04031371824644
Ford/E-Transit Custom,Miles traveled,174.854534879171
MG/ONE,Miles traveled,174.81478473146325
Volkswagen/Teramont,Miles traveled,174.76011429964308
Bentley/Bentayga,Miles traveled,173.1334278648602
/Empo,Miles traveled,171.50237500946736
Toyota/Prado,Miles traveled,170.69571477077355
Peugeot/Boxer,Miles traveled,169.4467044853465
Mercedes-Benz/E63s AMG,Miles traveled,168.578603026626
Ford/Focus ST,Miles traveled,168.46587419032667
OPEL/ASTRA,Miles traveled,166.02841774169755
BMW/Z3,Miles traveled,165.27616332044602
GAC/GS5,Miles traveled,163.85066929133248
Mazda/CX60,Miles traveled,162.40860425684926
Hyundai/HB20S,Miles traveled,160.64582046436243
ROX/ADAMAS,Miles traveled,159.71992931268204
GMC/Hummer EV,Miles traveled,159.1352384971636
Toyota/Bz,Miles traveled,159.13407790077676
Bentley/Brooklands,Miles traveled,158.71427750670014
Cadillac/CT5,Miles traveled,157.11035728354992
BMW/3 Series 346 L,Miles traveled,156.57173154166705
Ora/Funky Cat,Miles traveled,156.54490717217624
Peugeot/106,Miles traveled,155.09237066851753
Mercedes-Benz/Cla 45,Miles traveled,154.9228441004719
Mercedes-Benz/EQA,Miles traveled,154.28225852804954
Mazda/Tribute,Miles traveled,152.3840194578641
Renault/Duster,Miles traveled,150.70989041358197
Mitsubishi/Mirage,Miles traveled,149.65880436532638
Volkswagen/Up,Miles traveled,149.17711196621872
Xpeng/G6,Miles traveled,149.00148830059632
GMC/Sierra 2500,Miles traveled,148.82834942515606
Cupra/Leon ST,Miles traveled,146.8124043872799
Lexus/LS 600h L,Miles traveled,145.59031083642333
Rivian/R1S,Miles traveled,144.32955916779298
Opel/Astra L,Miles traveled,141.71070307910463
Ford/Mac e,Miles traveled,141.12270022001292
Volkswagen/Lupo,Miles traveled,140.83088958713378
MG/5,Miles traveled,135.50730830623425
Dongfeng/A60,Miles traveled,135.05364463067588
Nissan/y62,Miles traveled,133.97137945443635
BYD/Dolphin Plus,Miles traveled,133.82316911900858
Tesla/Model S,Miles traveled,132.93500090564694
FAW JIAXING HAPPY MESSENGER/B70,Miles traveled,132.5493932439122
Mazda/CX-70,Miles traveled,132.38704079825783
BMW/550,Miles traveled,131.36550394304285
Buick/Envista,Miles traveled,130.93276878819128
Seat/Alhambra,Miles traveled,130.73122738732934
Volkswagen/Amarok,Miles traveled,130.33300953594997
Chevrolet/Impala Limited,Miles traveled,129.91989394659947
Nissan/Sunny,Miles traveled,129.7799424438381
GWM/Haval h9,Miles traveled,129.29304445437884
LDV/T60,Miles traveled,129.045412772454
Cupra/Tavascan,Miles traveled,129.0162337419675
Suzuki/Swift Sport,Miles traveled,128.90995978613958
Pontiac/Vibe,Miles traveled,128.58320612957257
Ford/Mustang roush,Miles traveled,126.23292821457746
Hyundai/avante,Miles traveled,124.55954650487342
INFINITI/Q60,Miles traveled,124.15288812426006
Hondai/Sonata,Miles traveled,122.32634703880406
FIAT/600,Miles traveled,121.81592855385975
Porsche/718,Miles traveled,121.64955136348149
Toyota/bZ,Miles traveled,120.56732748075916
Genesis/Taycn,Miles traveled,120.44546228555029
Peugeot/5008,Miles traveled,120.20321182810486
Mitsubishi/Pajero Sport,Miles traveled,119.46396611524557
Dongfeng/A60 Max,Miles traveled,119.33448083216645
Volkswagen/Gol,Miles traveled,118.80850348922021
BMW/2er Gran Coupe,Miles traveled,118.45387223647923
Mercury/Grand Marquis,Miles traveled,117.5647495745169
Jetour/Traveler 2,Miles traveled,117.02294610910783
MINI/John Cooper Works,Miles traveled,116.56372127870368
Alfa Romeo/Tonale,Miles traveled,115.71891959304423
Wuling/Cloud EV,Miles traveled,114.80844378905478
Mazda/2025,Miles traveled,114.63969823380886
Volkswagen/Nivus,Miles traveled,114.37681510426964
Pontiac/Torrent,Miles traveled,112.41365372124407
Ferrari/488,Miles traveled,112.23341518723026
AION/V,Miles traveled,111.93467646921569
Nissan/Z,Miles traveled,111.15203270105222
Mazda/CX-7,Miles traveled,110.74977841993214
Ford/E-150,Miles traveled,110.52193524203362
BMW/320d X-Drive G20,Miles traveled,110.048385842073
Mercedes-Benz/E Klasse,Miles traveled,109.61141140513053
MG/MG GT,Miles traveled,109.07526408363518
Acura/ZDX,Miles traveled,108.88367490435408
INFINITI/QX70,Miles traveled,108.02958072310881
Mitsubishi/Lancer Evolution,Miles traveled,107.49146511000237
Nissan/300ZX,Miles traveled,106.70800407778599
Volkswagen/Multivan,Miles traveled,105.5009208674446
Jetour/Sqr6480f26ca,Miles traveled,104.47861474868083
Suzuki/Kizashi,Miles traveled,103.7676885087637
Ford/Excursion,Miles traveled,103.74027848933363
KTM/RC 390,Miles traveled,102.62662994500995
Mazda/BT-50,Miles traveled,102.44878718974213
Polestar/Polestar 4,Miles traveled,102.33137271655185
Ford/F-max,Miles traveled,100.99719760968502
Alpine/a110s,Miles traveled,100.49306784391352
Nissan/NV Passenger,Miles traveled,98.83885135920978
Vauxhall-Opel/Zafira B,Miles traveled,98.68221484781381
Vauxhall/Astra,Miles traveled,97.71361707249753
Chevrolet/Orlando,Miles traveled,96.61027048225209
Scion/FR-S,Miles traveled,96.14389703530922
Toyota/Scion xB,Miles traveled,94.86509626830377
Mercedes-Benz/EQE,Miles traveled,94.73923599513306
Dodge/Charger Daytona,Miles traveled,94.16510230771792
Lexus/TX,Miles traveled,92.76571281940352
Land Rover/Discovery Sport,Miles traveled,92.5078783415315
m/m,Miles traveled,92.32150743957527
Audi/SQ6,Miles traveled,92.07256534829658
ROX/Sticon,Miles traveled,91.86018478121129
GWM/Ute,Miles traveled,89.91591875911162
BMW/520d touring,Miles traveled,89.6682120911865
Kia/XCeed,Miles traveled,87.38976116533705
Toyota/Hiace,Miles traveled,87.29643287724933
Volkswagen/Polo Vivo,Miles traveled,87.08387265047875
BMW/X5 M,Miles traveled,87.02916895211088
Ford/Crown Victoria,Miles traveled,86.5957602081529
Kia/Ceed 4,Miles traveled,85.92410289899384
Peugeot/207,Miles traveled,85.17714238297339
Dacia/Sandero Stepway III,Miles traveled,84.68965227693218
Ford/Tourneo Connect,Miles traveled,84.4920383552673
McLaren/570GT,Miles traveled,84.28071478230423
Volkswagen/Beetle,Miles traveled,84.19203387250558
Kil/Kil,Miles traveled,83.50264729062172
DS/DS 7,Miles traveled,82.68087159497513
BMW/ALPINA XB7,Miles traveled,82.67156634082154
Perodua/Myvi,Miles traveled,82.27608630609991
Jeep/Wagoneer,Miles traveled,81.3776252237637
Cupra/terramar,Miles traveled,80.26846919465588
Genesis/Electrified G80,Miles traveled,80.16033887438691
Haval/H6 HEV,Miles traveled,80.08106709824622
BYD/Seagull,Miles traveled,79.48442693385775
Volkswagen/Taigun,Miles traveled,79.14029725173502
Chery/Tiggo 4,Miles traveled,77.70704400341988
Honda/Stepwago,Miles traveled,77.02686307337794
Volkswagen/Touareg,Miles traveled,76.79812299415686
Chevrolet/Tracker,Miles traveled,76.70273927399882
Kia/Sportage 2,Miles traveled,76.62427358188187
VW/Atlas,Miles traveled,76.20085875849581
Hyundai/Veracruz,Miles traveled,75.69578579388941
Subaru/Crosstrek Wilderness,Miles traveled,75.24991319389973
Peugeot/Expert,Miles traveled,73.78859665158467
Mistubishi/ASX,Miles traveled,73.20686063831347
COBRA INDUSTRIES/Jeep wrangler 2018,Miles traveled,72.97381851929596
BYD/Denza B8,Miles traveled,72.91668145390831
SsangYong/Tivoli,Miles traveled,72.90293681129502
Volkswagen/Golf 1.5 eTsi,Miles traveled,72.57969833735507
Honda/tracker,Miles traveled,72.35408564264898
Mercedes/Actros,Miles traveled,71.5355358477389
GAC/GS4,Miles traveled,71.52675727878045
BMW/520 d xdrive,Miles traveled,70.93801711149786
Mercedes-Benz/GLS-Class,Miles traveled,70.48967857269312
GMC/Sierra 1500 elevation,Miles traveled,70.40620791130051
K/K,Miles traveled,69.76112099411802
Jetour/T1 i-DM,Miles traveled,69.68271826557485
Peugeot/e-2008,Miles traveled,69.07625580568325
INFINITI/G37 Coupe,Miles traveled,68.77509865963503
Kia/Niro phev,Miles traveled,67.70936814532361
Nissan/240SX,Miles traveled,67.07421933698618
Iveco/Z220,Miles traveled,66.38826793934766
Mazda 6/6,Miles traveled,66.16853893207548
BMW/6 Series,Miles traveled,65.99903947701178
Mercedes-Benz/Viano,Miles traveled,65.29483822213352
Dongfeng/Vigo,Miles traveled,65.05122434734335
Kia/Stonic,Miles traveled,63.21624414460748
Polaris/Axys,Miles traveled,62.681061198082226
MG/Comet,Miles traveled,61.799226250819835
Jaecoo/J7,Miles traveled,61.75756903224704
Alfa Romeo/Junior,Miles traveled,61.02577863142088
Chery/Tiggo 8 Pro,Miles traveled,60.86533580081354
Nissan/Y61,Miles traveled,60.09744988902193
GMC/Sierra EV,Miles traveled,60.0968309682077
Toyota/Frontlander,Miles traveled,59.07847171011759
BMW/XM,Miles traveled,59.01490827511193
Audi/SQ8,Miles traveled,58.355380754393835
Ford/Turs,Miles traveled,58.118806631634115
INFINITI/M,Miles traveled,58.1184230563144
Toyota/Yares,Miles traveled,58.014410914867945
Nissan/platinum,Miles traveled,57.623431575229866
Nissan/Titan XD,Miles traveled,57.437936584980605
Ford/broncosportt,Miles traveled,56.74053897508556
Ford Ranger/Raptor,Miles traveled,54.40896586041674
BYD/Sealion 7,Miles traveled,54.40630424232192
Mercedes-Benz/SL-Class,Miles traveled,52.67401694439803
Skoda/Enyaq,Miles traveled,52.32926344556108
Mercedes-Benz/GLE 350 DE,Miles traveled,52.286299862932836
Peugeot/306,Miles traveled,52.06381112945102
Honda/passportt,Miles traveled,51.77584975834938
Volkswagen/Skoda,Miles traveled,51.70104260839359
Lotus/Evora,Miles traveled,51.416003823094734
Kia/EV5,Miles traveled,51.00284159436096
Chevrolet/C5,Miles traveled,50.228160868088466
Mercedes-Benz/C 200 CDI,Miles traveled,49.97934195850857
Mitshubishi/ASX,Miles traveled,49.673901168085315
Nissan/Partol,Miles traveled,49.61031663603242
Chery/Arrizo 6 pro,Miles traveled,49.160797775698256
BYD/Sealion 6,Miles traveled,48.88483123703329
Mercedes-Benz/GLK-Class,Miles traveled,48.46919966738281
DS/DS4,Miles traveled,48.00672465086836
Renault/5 E Tech,Miles traveled,47.68585501370074
Rais/ToYoTa,Miles traveled,47.655792154591666
Dacia/Logan 3 PH2,Miles traveled,47.08723172126627
Lincoln/Aviator,Miles traveled,46.55700568420282
Toyota/Toyota,Miles traveled,46.05120405884446
Mazda/5,Miles traveled,46.00721279060754
Audi/Q6,Miles traveled,45.98312605418348
Volvo/V90 CC,Miles traveled,45.80264339969924
Renault/Captur Gpl 1.0 TCE,Miles traveled,45.48439807063608
Maruti Suzuki/S-Cross,Miles traveled,45.427855533270005
Buick/Regal,Miles traveled,45.1664610513444
Great Wall/Joulin,Miles traveled,45.0255720739909
Holden/Trailblazer,Miles traveled,44.63660985166555
Hyundai/Staria,Miles traveled,44.473377445659
BMW/X1 25e,Miles traveled,44.27536747155801
Mazda/626,Miles traveled,40.52148396926841
Proton/x70,Miles traveled,40.27962306457525
Toyota/Yaris hibrid,Miles traveled,40.04187834278077
Lynk & Co/01,Miles traveled,39.84140275753952
Subaru/WRX STI,Miles traveled,39.551630033138736
smart/#3,Miles traveled,39.30585690917776
MINI/cooperclubmansd,Miles traveled,38.825939143832116
Chevrolet/Express Cargo,Miles traveled,38.70317228825313
Audi/SQ2,Miles traveled,38.52062527576425
Ford/Ranger XLS,Miles traveled,37.82112186669162
Hyundai/Ionic5,Miles traveled,37.81589217813159
Mitsubishi/Eclipse Cross,Miles traveled,37.64043007111193
Mazda/Demio,Miles traveled,37.50104351543123
Land Rover/Defenber,Miles traveled,37.12110006862653
Dacia/Sandero Stepway,Miles traveled,36.93677957233643
Kia/Bongo,Miles traveled,36.84534826234694
ZERO MOTORCYCLES/S,Miles traveled,36.81964211356031
Maruti Suzuki/Jimny Alpha All Grip Pro AT,Miles traveled,36.771301071293365
Mercedes/C350e,Miles traveled,36.60274086644115
Holden/Rodeo,Miles traveled,36.59755267897147
Ford/Transit Custom Westfalia,Miles traveled,35.49158396622811
Acura/CL,Miles traveled,35.26269224199681
BMW/328Ci,Miles traveled,34.89689953687185
GMC/Sierra 3500HD,Miles traveled,34.47826374694653
Honda/WR-V,Miles traveled,34.271154921782255
Toyota/SIENTANCP81G,Miles traveled,34.14366204383125
Nissan/Pulsar,Miles traveled,33.79556783691116
Seat/Mii,Miles traveled,33.761060652812716
Skoda/Kodiaq,Miles traveled,33.34590061499649
Volkswagen/Fox,Miles traveled,32.976801713460496
BMW/R1250GS,Miles traveled,32.954119504371846
Toyota/MR2,Miles traveled,32.85123884793982
Pontiac/G8,Miles traveled,32.73042043467946
Chery/Omoda E5,Miles traveled,32.328062940022626
FIAT/Pulse,Miles traveled,32.063407596180944
Ford/Explorer ST,Miles traveled,31.883138232906518
FIAT/Grande Panda,Miles traveled,31.42329041829784
Pontiac/Montana,Miles traveled,30.8130098831114
smart/forfour,Miles traveled,30.805727738527846
BMW/530d Touring,Miles traveled,30.750708086085723
Changan/Deepal S07,Miles traveled,30.44375218018134
Honda/Brio,Miles traveled,30.410663515961463
Hyundai/I30 pd,Miles traveled,30.400051831868808
Mercedes-Benz/GLC 220D,Miles traveled,30.067212883033502
Volkswagen/Touareg 2,Miles traveled,29.835114385463026
Maruti Suzuki/Baleno,Miles traveled,29.664571952137813
Nissan/Ariya,Miles traveled,29.62026616455745
Toyota/Ears,Miles traveled,29.610678464617447
Vauxhall-Opel/Meriva,Miles traveled,29.30363275136353
Vauxhall-Opel/Karl,Miles traveled,29.186503200940184
Porsche/Macan S,Miles traveled,29.137950304021953
BYD/Han,Miles traveled,28.85450003588053
Chery/Omoda 5,Miles traveled,28.773011965649474
Ford/Ranger Wildtrak,Miles traveled,28.72284363661424
BMW/E46 touring,Miles traveled,28.365045661325038
Lexus/HS,Miles traveled,28.155846014372262
Hyundai/Inster,Miles traveled,27.884502361090636
Honda/Honda City,Miles traveled,27.8841859538634
Toyota/Verso,Miles traveled,27.370298923187452
Mazda/CX-80,Miles traveled,27.250279351630596
BMW/6 Series Gran Coupe,Miles traveled,27.204640504783576
BMW/3 Series xDrive,Miles traveled,26.79209875909327
Mercedes/E 200 CDI,Miles traveled,26.621046080929275
BYD/K11M,Miles traveled,26.592490788379397
Mitsubishi/Eclipse,Miles traveled,26.57516260573625
Suzuki/Spacia,Miles traveled,26.527764591779455
Chevrolet/S-10 Max,Miles traveled,26.466168726777422
Land Rover/Discovery 5,Miles traveled,26.419256526355795
Chevy/Impala LTZ,Miles traveled,26.388352389028032
Jaecoo/J8,Miles traveled,26.3796823104641
Dacia/Bigster,Miles traveled,26.344648795654727
