series,custom name,total count
Cadillac/XT4,Miles traveled,502.00176759434606
FIAT/Bravo,Miles traveled,500.3149518263703
Mercedes-Benz/GLB 250,Miles traveled,499.43907494626023
Acura/ILX,Miles traveled,492.8542543637049
Hyundai/Tiburon,Miles traveled,492.26213391707705
Vauxhall/Astra,Miles traveled,484.2593812598427
Chrysler/300C,Miles traveled,481.7139555800595
MG/7,Miles traveled,480.5521074117054
Audi/SQ7,Miles traveled,480.2390786877256
Honda/Crosstour,Miles traveled,476.8225392330451
Renault/Fluence,Miles traveled,474.099537961985
CHERY/Arrizo 8,Miles traveled,471.7398805652837
Toyota/Innova hycross,Miles traveled,470.31359611320886
Mazda/2,Miles traveled,465.61537105119
Rox/01,Miles traveled,447.04904991429595
Toyota/Corolla Hatchback,Miles traveled,446.45891386382465
Nissan/Magnite,Miles traveled,441.6870322084873
BYD/Dolphin,Miles traveled,441.1030710154129
Volkswagen/T6 Transporter,Miles traveled,440.90686075593993
Mercedes-Benz/Ml63,Miles traveled,440.5816463589745
Scion/xB,Miles traveled,439.48498898074456
Vauxhall-Opel/Crossland,Miles traveled,438.9815688117859
Peugeot/2008,Miles traveled,433.99614477333597
Renault/Austral,Miles traveled,433.09977973392466
Haval/H6,Miles traveled,431.3935927684936
Land Rover/Range Rover Velar,Miles traveled,429.41104469044546
Buick/Encore,Miles traveled,429.22530836471464
Dodge/Avenger,Miles traveled,428.3715133203328
Ford/E-Series Van,Miles traveled,418.82621629149924
Volvo/V60,Miles traveled,407.8772400625703
Lexus/ES 300,Miles traveled,407.533913854788
MG/ZS EV,Miles traveled,401.0638751310967
BMW/M340i,Miles traveled,393.7822703979455
Subaru/Levorg,Miles traveled,390.89088316829935
BMW/Serie 1,Miles traveled,390.70660358049224
BMW/M140i,Miles traveled,389.76009225409473
MG/Marvel R,Miles traveled,389.3357159968955
Hyundai/i10,Miles traveled,388.4660685785748
Cupra/Born,Miles traveled,381.8989462938117
Lexus/ES 300h,Miles traveled,381.52741912537886
Lexus/NX 350h,Miles traveled,379.5399557121383
Honda/Prologue,Miles traveled,375.6004649819575
Porsche/CAYMAN,Miles traveled,374.68278145946266
Nissan/Note,Miles traveled,373.50143844801
Mercedes-Benz/A 200,Miles traveled,373.29188642211346
BMW/330e,Miles traveled,372.8263260506217
Kia/Niro 2,Miles traveled,372.0671552618899
Land Rover/Defender 9,Miles traveled,369.99379921685136
Renault/Clio,Miles traveled,369.9588535848341
Dacia/Sandero III,Miles traveled,369.9108299818491
Ford/Territory,Miles traveled,367.6099209852976
Skoda/Slavia,Miles traveled,365.8385756358903
FIAT/Ducato,Miles traveled,365.703938638725
Perodua/Bezza,Miles traveled,363.69065818589166
Audi/Q8 e-tron,Miles traveled,361.3652952416118
Toyota/Aygo X,Miles traveled,359.54711525744773
Chevrolet/Avalanche,Miles traveled,354.0957007365825
Volvo/XC40 T4,Miles traveled,352.7683209152894
BMW/X4 M40i,Miles traveled,350.30044227589497
BMW/R 1200 GS,Miles traveled,347.4060857616799
Jeep/Liberty,Miles traveled,347.05927157036103
KTM/Duke 390,Miles traveled,343.5435231746647
BMW/320d,Miles traveled,342.0772046923967
Land Rover/Defender 110,Miles traveled,340.1958148438515
Kia/Picanto 1,Miles traveled,333.0324885350547
INFINITI/QX60,Miles traveled,331.86813905876534
Land Rover/Defender X,Miles traveled,331.31345412894495
Lexus/RC,Miles traveled,329.7816333031107
Honda/Azera,Miles traveled,327.4502834715702
BMW/520i,Miles traveled,326.7341972437623
GAC/Empow,Miles traveled,325.2915272513749
Dodge/Grand Caravan,Miles traveled,319.40674766248145
Lincoln/Corsair,Miles traveled,318.8211233301687
Nissan/Qashqai,Miles traveled,318.0438460495012
BMW/F31,Miles traveled,314.6267627401228
BMW/Ix40,Miles traveled,306.5308294275293
Lotus/Eletre,Miles traveled,303.81215947075606
Toyota/AXVA80L-AEZDBD,Miles traveled,299.80069313926504
Nissan/Nissan,Miles traveled,297.4774214275441
BMW/3er,Miles traveled,296.11995275981246
Toyota/Matrix,Miles traveled,294.843853741368
Hyundai/Azira,Miles traveled,294.12578290689794
Land Rover/Range Rover Evoque,Miles traveled,291.13715871259944
Volkswagen/ID.5,Miles traveled,287.4890104622874
Toyota/GT86,Miles traveled,287.3992381061686
Audi/TT,Miles traveled,285.8870761860783
Holden/Colorado,Miles traveled,279.0413563475497
Mercedes-Benz/400-Class,Miles traveled,278.85753146407603
Peugeot/206,Miles traveled,270.274136342599
Volkswagen/Caddy,Miles traveled,266.4359479987617
Lexus/NX 350,Miles traveled,264.32454238012264
Chery/Tiggo 7 Pro,Miles traveled,263.04047947407895
Audi/TTS,Miles traveled,262.90802872408585
Peugeot/308 Hybrid,Miles traveled,260.51677966942697
Volvo/EX30,Miles traveled,258.20781409922614
Mercedes-Benz/B 200,Miles traveled,256.356076873252
Chrysler/Town and Country,Miles traveled,256.2854197349394
Toyota/Innova,Miles traveled,254.54067604312542
BMW/550i,Miles traveled,253.45035346512364
BMW/430i,Miles traveled,252.33489452660032
Lamborghini/Urus,Miles traveled,249.70511313799742
Nissan/Navara,Miles traveled,249.08202363871948
Hyundai/Ix25,Miles traveled,245.16215710970144
Mercedes-Benz/EQS SUV,Miles traveled,241.93937813760593
Lynk & Co/03,Miles traveled,236.97937546548303
Volkswagen/T-Roc Cabriolet,Miles traveled,231.30693331665387
BMW/128 Ti,Miles traveled,230.90324282470672
Cadillac/Seville,Miles traveled,230.04176790388232
Volkswagen/Golf 6,Miles traveled,227.50550500365148
Hyundai/GRANDUAR,Miles traveled,227.03863198681123
smart/fortwo,Miles traveled,225.22694064082106
Mazda/MAZDA 6,Miles traveled,224.43265999064332
Dodge/Hornet,Miles traveled,218.89052824588205
INFINITI/Q50,Miles traveled,218.026486805969
Ford/TITANIUM TERRITORY,Miles traveled,217.49491334408398
Chery/Tiggo 4 Pro,Miles traveled,216.79442033723862
Porsche/Macan Electric,Miles traveled,216.124934505234
Seat/Ateca,Miles traveled,214.28100961467362
Saab/9-5,Miles traveled,213.68527355845916
Mercedes-Benz/CLA 220,Miles traveled,212.4014933260595
Subaru/Baja,Miles traveled,209.02930362491216
BMW/530e,Miles traveled,208.9972550894659
Geely/Tugella,Miles traveled,208.63475751546477
Jeep/Avenger,Miles traveled,208.1732553263405
Great Wall/Steed,Miles traveled,207.0155300186892
BMW/iX1,Miles traveled,206.45871088121282
Mazda/Mazda 2,Miles traveled,205.52752341155812
VW/Passat,Miles traveled,205.3863027527825
Ram/ProMaster Cargo Van,Miles traveled,203.0161903701901
BMW/M5,Miles traveled,202.31089296004714
Ford/E-Series Wagon,Miles traveled,199.47210194231423
Buick/LeSabre,Miles traveled,199.31532340131474
MINI/Cooper s,Miles traveled,199.19274521255952
Vauxhall-Opel/Zafira,Miles traveled,196.97418667066444
Alpine/A110,Miles traveled,196.4212782307029
Cadillac/CT4,Miles traveled,195.41667357182155
BEIQI FOTON MOTOR / BEIJING BUS BRANCH/Passenger Car,Miles traveled,194.20342872339475
Lexus/GS 350,Miles traveled,193.08648657014984
BMW/323i,Miles traveled,191.63087970600196
Honda/Civic Type R,Miles traveled,191.26182118050895
Hyundai/Avante,Miles traveled,191.14063478842252
Ford/Everest,Miles traveled,190.92782276555687
Peugeot/E3008,Miles traveled,188.39229918814038
Audi/Q2,Miles traveled,186.93614498545244
Alfa Romeo/Giulia (952),Miles traveled,186.26717726474786
Changan/Eado Plus,Miles traveled,184.71115638022863
Chery/Arrizo8,Miles traveled,180.92799179375632
MG/One,Miles traveled,178.56589481835033
MG/ONE,Miles traveled,174.81478473146325
Seat/Tarraco,Miles traveled,174.30718540330636
Geely/Atlas Pro,Miles traveled,172.53280455620936
Honda/Accrod,Miles traveled,169.72400902754327
Peugeot/Boxer 335,Miles traveled,167.68091536829428
Geely/Coolray,Miles traveled,167.52568194018554
BMW/Z3,Miles traveled,165.2761633204461
AM General/Hummer,Miles traveled,164.24369083323123
Toyota/Yaris iA,Miles traveled,164.19423981091853
GAC/GS5,Miles traveled,163.6174886526526
Mercedes-Benz/300 e class,Miles traveled,162.44014001193233
Renault/Scenic,Miles traveled,160.657414862936
Hyundai/HB20S,Miles traveled,160.6458204643624
Isuzu/D-Max,Miles traveled,159.7439915214833
Kia/Pro Ceed,Miles traveled,158.89063705380693
MG/RX8,Miles traveled,158.1558557783219
OPEL/Astra,Miles traveled,157.20123950769334
BMW/i3s,Miles traveled,156.5430499850773
Cadillac/CT5,Miles traveled,155.67346148297165
GMC/Acadia,Miles traveled,155.38346665656093
Mercedes-Benz/Eqa250+,Miles traveled,154.28225852804954
Chevrolet/Groove,Miles traveled,154.2653882090375
Toyota/Crown Hybrid,Miles traveled,153.1546231812897
Mazda/Tribute,Miles traveled,152.38401945786407
Honda/Cvic,Miles traveled,152.23925005130488
Cupra/Leon,Miles traveled,146.65303301534894
COBRA INDUSTRIES/Jeep,Miles traveled,146.29931394895462
Rivian/R1S,Miles traveled,144.32955916779295
Volkswagen/Lupo,Miles traveled,140.83088958713378
Bentley/Bentayga,Miles traveled,140.71311835220035
Suzuki/Dzire,Miles traveled,139.32038266023835
BMW/Serie 3,Miles traveled,137.87901152181144
Ford/Taurus X,Miles traveled,136.81506512736945
Buick/Envision,Miles traveled,136.46162848723696
BMW/530D xdrive,Miles traveled,135.0843184763033
Honda/Civic Hatchback,Miles traveled,134.7798539752279
BMW/2 Series Gran Coupe,Miles traveled,132.81162845173145
Tesla/Model S,Miles traveled,132.2079234801408
Seat/Leon 5F,Miles traveled,131.89516211663704
Mercedes-Benz/SLK Roadster,Miles traveled,131.55897743075727
BYD/Dolphin Plus,Miles traveled,131.07370111575554
Vauxhall/Insignia,Miles traveled,130.8277285917764
Land Rover/Defender Z,Miles traveled,130.62480458702848
Renault/Twingo,Miles traveled,129.49614231059385
Toyota/Avalon Hybrid,Miles traveled,128.6997027318178
Pontiac/Vibe,Miles traveled,128.58320612957257
VW/Golf R,Miles traveled,127.91797479955241
Jeep/Wrangler JK,Miles traveled,125.96242191848356
BMW/335i,Miles traveled,125.39062643068996
Audi/A7,Miles traveled,124.5307621626574
FIAT/600 Hybrid,Miles traveled,121.81592855385973
FIAT/500,Miles traveled,121.6039308319449
Toyota/Celica,Miles traveled,120.94877769743415
BYD/Song Plus EV,Miles traveled,119.19873504817124
Volkswagen/Gol,Miles traveled,118.80850348922021
Mercedes-Benz/CLS-Class,Miles traveled,118.05107404998823
Alfa Romeo/Giulietta,Miles traveled,117.4179294802078
Volvo/V70,Miles traveled,117.25638306516738
Mercedes-Benz/S 500,Miles traveled,115.2970569442555
Mercury/Grand Marquis,Miles traveled,115.28532543723367
Alfa Romeo/Tonale,Miles traveled,114.59019001280195
Cadillac/ATS,Miles traveled,113.585721865716
Mercedes-Benz/AMG C 43,Miles traveled,112.19785917221671
MINI/JCW,Miles traveled,111.04654909653685
Ford/E-150,Miles traveled,110.52193524203359
STANDARD IRON/Standard Iron,Miles traveled,109.43921009762809
MG/MG GT,Miles traveled,109.07526408363519
Porsche/718,Miles traveled,108.33307121466882
INFINITI/QX70,Miles traveled,108.02958072310881
Nissan/300ZX,Miles traveled,106.70800407778597
Mercedes-Benz/GLE-Class,Miles traveled,105.52774752006594
Toyota/Innova Crysta,Miles traveled,103.25724753852155
Eagle/Renault Captur Techno GPL,Miles traveled,101.80122864117774
GEELY/Monjaro,Miles traveled,101.57357195367324
Ford/F-max,Miles traveled,100.99719760968502
Suzuki/Kizashi,Miles traveled,100.79035251456621
Nissan/Super safari,Miles traveled,100.37595300341765
Mazda/CX-70,Miles traveled,100.17654671714585
Lexus/LX 570,Miles traveled,99.45005510805947
Hyundai/Creta,Miles traveled,99.2829710861021
Nissan/NV Passenger,Miles traveled,98.83885135920978
BMW/520d,Miles traveled,98.77495614758988
Cadillac/Rav4,Miles traveled,97.18925959083116
Chevrolet/Orlando,Miles traveled,96.61027048225215
Dodge/Dart,Miles traveled,95.95669553275775
Ford/Focus ST,Miles traveled,95.31794810035363
Dodge/Journey,Miles traveled,95.26252802712312
Mazda/Mazda 3,Miles traveled,94.99582385881426
BMW/E39,Miles traveled,94.25275272391414
Scion/FR-S,Miles traveled,93.68258112042001
Volkswagen/Up,Miles traveled,92.4900216221003
Mazda/Cx-60,Miles traveled,92.0230284933496
Porsche/Cayenne S E,Miles traveled,90.04193244696263
Great Wall/Ute,Miles traveled,89.91591875911165
Kia/Sonet,Miles traveled,89.08520458176014
Hyundai/i30 Sedan,Miles traveled,88.2716269260711
Ford/S-Max,Miles traveled,87.8092915238797
Nissan/Z,Miles traveled,86.81347283373711
GMC/SIERRA,Miles traveled,86.42090875491316
Jetour/Jetour,Miles traveled,85.86635117554923
Volkswagen/Golf Variant,Miles traveled,85.09356211486948
Volvo/V90 Cross Country,Miles traveled,84.83097690204346
Ford/Tourneo Connect,Miles traveled,84.4920383552673
Volkswagen/Beetle,Miles traveled,83.89971002848644
Volkswagen/Golf 8,Miles traveled,82.22985745796788
Honda/civic TYPE R,Miles traveled,81.77935346465712
Seat/Exeo ST,Miles traveled,81.23881401069417
Peugeot/207,Miles traveled,80.9180075042601
Jaguar/E-PACE,Miles traveled,80.3938116384568
INFINITI/QX80,Miles traveled,80.16252070812904
Volkswagen/Teramont,Miles traveled,80.07298583099355
Suzuki/Vitara,Miles traveled,79.61684824657682
Audi/Q5 50TFSI-e,Miles traveled,79.25846181977992
Renault/Duster,Miles traveled,79.22980393636934
Acura/ZDX,Miles traveled,78.48997156839856
Lincoln/Nautilus,Miles traveled,77.89708790423273
Chery/Tiggo 4,Miles traveled,77.70704400341988
Chevrolet/Tracker,Miles traveled,76.55403425906991
Mercedes-Benz/CLA 250,Miles traveled,76.53053105583018
Volkswagen/ID. Buzz,Miles traveled,75.39506904775662
Land Rover/2023,Miles traveled,74.83943399324315
Ford/Crown Victoria,Miles traveled,74.77498987650233
Mercedes-Benz/GLA 220,Miles traveled,74.53573602501595
BMW/530i xDrive,Miles traveled,74.45702862317408
Volkswagen/Golf R,Miles traveled,74.38234644438731
BYD/Dolphin Mini,Miles traveled,74.31661501689754
Seat/Arona,Miles traveled,73.98627424204513
Cadillac/LYRIQ,Miles traveled,73.68137697199684
BYD/K8M,Miles traveled,71.00889651306387
Nissan/370Z,Miles traveled,69.46968215147494
Perodua/Myvi,Miles traveled,68.7087549268113
Lexus/2023,Miles traveled,67.93303004297422
Nissan/240SX,Miles traveled,67.07421933698618
Kia/2022,Miles traveled,66.78499279527166
Volkswagen/Taigun,Miles traveled,66.5489537476191
Porsche/Cayenne S,Miles traveled,65.72695865323223
Mercedes-Benz/Viano,Miles traveled,65.29483822213352
Land Rover/Defender 90,Miles traveled,64.64888115876776
Chery/Tiggo 8,Miles traveled,63.96627834388368
Daewoo/Cruze,Miles traveled,63.955319780026485
Suzuki/Grand Vitara,Miles traveled,61.80014319013998
Chevrolet/Premier,Miles traveled,61.62510664725364
Nissan/Patrol Y62 V8,Miles traveled,61.5087215654617
Toyota/LC300,Miles traveled,60.937460993829404
BMW/X3 M40I,Miles traveled,60.53512456056624
VW/ID.4,Miles traveled,60.39549700280296
Toyota/Camrey,Miles traveled,59.34761119551457
BMW/330i,Miles traveled,58.80234186813706
BMW/118i,Miles traveled,58.73600688331786
Chery/Tiggo 8 Pro,Miles traveled,58.7094763623295
Geely/Preface,Miles traveled,58.61676878981958
Toyota/Frontlander,Miles traveled,58.252505004284345
Hhgfggv/Gghggh,Miles traveled,57.593183081598646
Mercedes-Benz/GLE53 4matic,Miles traveled,57.53899487392778
Volkswagen/Amarok,Miles traveled,55.24254537890008
BMW/XM,Miles traveled,54.87884876915715
Land Rover/Defender X-dynamic HSE,Miles traveled,54.801261114258594
Peugeot/E-2008,Miles traveled,54.59437387017082
Kia/Carnival II,Miles traveled,54.23205344593605
BMW/i7,Miles traveled,53.622154472347205
Lexus/IS 250,Miles traveled,53.472751065547826
Toyota/Idk,Miles traveled,53.056935823461394
Mercedes-Benz/SL-Class,Miles traveled,52.67401694439803
Cupra/Terramar,Miles traveled,52.478179887667956
Skoda/ENYAQ 85,Miles traveled,52.32926344556108
Peugeot/306,Miles traveled,52.06381112945102
Land Rover/Discovery Sport,Miles traveled,51.78293231300582
Kia/EV5,Miles traveled,51.00284159436096
Mercedes-Benz/EQE350,Miles traveled,50.95588241943862
Mercedes-Benz/GLE 53 AMG Coupe,Miles traveled,50.177565902440904
BYD/Shark 6,Miles traveled,49.5815671449501
MG/ZS,Miles traveled,49.431313730060936
EVO/EVO 7,Miles traveled,48.76524701054707
Mitsubishi/Mirage,Miles traveled,48.62033034963017
INFINITI/G37,Miles traveled,48.46158935893852
Ford/Ranger Raptor,Miles traveled,48.128436452836034
Porsche/Cayenne E-Hybrid,Miles traveled,47.9192725665116
Kia/Pro Ceed 2,Miles traveled,47.56761159569205
Mercedes-Benz/560-Class,Miles traveled,47.05890297910224
Lexus/LX 600,Miles traveled,46.61954125529736
Toyota/Land cruser,Miles traveled,46.04382210001296
Mercedes-Benz/Sprinter,Miles traveled,46.032083041481016
Mazda/5,Miles traveled,46.00721279060756
Audi/2024,Miles traveled,45.833007998870514
Cadillac/Camry,Miles traveled,45.77808118332405
Kia/XCeed,Miles traveled,45.55233650470758
Porsche/911 Carrera,Miles traveled,44.863377554252395
Opel/Astra,Miles traveled,44.78932360703583
Honda/CR-V Hybrid,Miles traveled,44.698939598215006
HMC/Staria,Miles traveled,44.473377445659
Audi/Q8,Miles traveled,43.957598304404144
Mercedes-Benz/GLA200d,Miles traveled,43.90989032837344
Mercedes-Benz/E 300,Miles traveled,43.749125954748784
Mercedes-Benz/A 160,Miles traveled,43.49725685036053
Holden/Cruze,Miles traveled,43.26661939152938
Kia/Optima 2,Miles traveled,42.760306400343204
Lexus/NX 200t,Miles traveled,42.46034617226445
Mercedes-Benz/S 320,Miles traveled,42.45518675382693
MINI/Mini,Miles traveled,42.07760592890152
BMW/640d,Miles traveled,42.053334135587555
Volkswagen/Golf 7,Miles traveled,41.15238420190868
Mercedes-Benz/EQE,Miles traveled,40.863582802866
BMW/F20,Miles traveled,40.8281769120611
Alfa Romeo/MiTo,Miles traveled,40.40429624618537
Mercedes-Benz/GL 350,Miles traveled,40.16927541174564
Mercedes-Benz/C350e,Miles traveled,39.888162723601035
Hyundai/Elantr,Miles traveled,39.879455190560975
Toyota/Urban Cruiser,Miles traveled,39.37561647063314
Alfa Romeo/Junior,Miles traveled,39.36579425674318
Toyota/MR0DB9CD7N4989236,Miles traveled,39.161456245588894
Lotus/Evora GT,Miles traveled,39.047233653455486
Lexus/RZ 450e,Miles traveled,38.6496038277235
Mercedes-Benz/GLB 200,Miles traveled,38.45342103481292
Audi/SQ2,Miles traveled,38.316266001274144
BMW/M240i x-drive,Miles traveled,38.229947830597915
Dacia/Sandero,Miles traveled,37.87808456146042
Chrysler/Pacifica Hybrid,Miles traveled,37.830507958813634
Mitsubishi/Mirage G4,Miles traveled,37.72489166775277
Ford/Flex,Miles traveled,37.415304933730674
Kia/Bongo,Miles traveled,36.84534826234694
Ora/Funky Cat,Miles traveled,36.235917877287605
Nissan/X trail t33,Miles traveled,36.179495224043464
Acura/CL,Miles traveled,35.26269224199681
Mazda/CX-3,Miles traveled,34.91971063764308
Land Rover/4e,Miles traveled,34.70403988332969
BYD/Sealion 7,Miles traveled,34.62425841773528
Ford/Mach E,Miles traveled,34.3796087894638
Honda/WR-V,Miles traveled,34.271154921782255
Nissan/4800 VTC,Miles traveled,34.2677036039129
BYD/Seagull,Miles traveled,34.13256022350206
Volkswagen/Touareg,Miles traveled,34.105964667530785
Subaru/Impreza WRX,Miles traveled,33.975650158107236
Changan/Edo plus,Miles traveled,33.93395302966838
Mercedes-Benz/GLA 250e,Miles traveled,33.51589127041292
ALL ABOUT TRAILERS/All About Trailers,Miles traveled,33.23488266764304
Bentley/Brooklands,Miles traveled,32.858599735200066
BMW/520,Miles traveled,32.567776498271904
Toyota/Fortuner Legender,Miles traveled,32.52110399793252
BMW/318i,Miles traveled,32.45110642412963
Aiways/U5,Miles traveled,32.32960986245404
Mazda/Sedan,Miles traveled,32.28280741178125
Polestar/4,Miles traveled,31.894672825538485
Maruti suzuki/S cross,Miles traveled,31.72933858249305
Nissan/Pulsar,Miles traveled,30.89961530436086
Koria/2025,Miles traveled,30.721876252081262
Honda/Brio,Miles traveled,30.410663515961467
BMW/4.20i,Miles traveled,30.31949291563146
BMW/X4 M,Miles traveled,30.28678457692124
FIAT/Pulse,Miles traveled,30.167507951459733
Kia/Picanto 1.2,Miles traveled,30.030998201577507
Maruti Suzuki/Baleno,Miles traveled,29.664571952137813
Vauxhall-Opel/Meriva,Miles traveled,29.30363275136353
Vauxhall-Opel/Karl,Miles traveled,29.186503200940184
Renault/Sandero,Miles traveled,29.177441386491758
Changan/Cs95,Miles traveled,29.066982598836947
Mercedes-Benz/E 200,Miles traveled,28.993940813220533
Toyota/2023,Miles traveled,28.933796292113886
Lexus/HS 250h,Miles traveled,28.155846014372262
Mercedes-Benz/GLB 200d Automatic,Miles traveled,27.750517929501793
LDV/T60 Max,Miles traveled,27.625168662495113
Kia/Ceed CD,Miles traveled,27.574343041033234
Land Rover/Evoque,Miles traveled,27.55064441186889
Volkswagen/Nivus,Miles traveled,27.50837636695195
BMW/428i,Miles traveled,27.500163769945967
chery/jetour,Miles traveled,27.43767986419432
KOUNTRY AIRE/Kountry Aire Trailer,Miles traveled,27.157406063351228
BYD/K11M,Miles traveled,26.592490788379397
Mitsubishi/Eclipse,Miles traveled,26.575162605736246
Chrysler/Voyager,Miles traveled,26.31334303297268
Jaguar/S-Type,Miles traveled,26.151305604592157
BMW/M340XI,Miles traveled,26.145356334725555
Chery/Tiggo 1x,Miles traveled,25.90721077476498
BMW/M850i,Miles traveled,25.580866998403902
Lynk & Co/01,Miles traveled,25.37364461917073
BMW/X3 M,Miles traveled,25.25334570929666
Mercedes-Benz/CLS,Miles traveled,25.24889234589458
Renault/Arkana,Miles traveled,25.052551578890224
Lexus/LX,Miles traveled,24.994894630937495
INFINITI/M37,Miles traveled,24.96759314505352
Hindai/Elntra,Miles traveled,24.539894519508945
Renault/Trafic,Miles traveled,24.45146162171889
Cadillac/XT5,Miles traveled,24.140590906952454
Mercedes-Benz/C 300,Miles traveled,24.13946544108089
BMW/750LiX,Miles traveled,23.954233551738426
Seat/Cordoba,Miles traveled,23.953697422273994
Gac/Empaw,Miles traveled,23.74041874552043
Acura/TSX,Miles traveled,23.715571486556208
Vauxhall-Opel/Grandland,Miles traveled,23.535812429112443
Geely/Emagrandi,Miles traveled,23.43841922724968
Renault/Captur,Miles traveled,23.255169783189604
Mercedes-Benz/CLA-Class,Miles traveled,23.153904194259557
Toyota/Innova Zenix,Miles traveled,22.90909487103729
Mercedes-Benz/G63,Miles traveled,22.83456435491797
Volvo/V50,Miles traveled,22.52607488303967
Kia/Kia K5 2023,Miles traveled,22.167408227779024
INEOS/Grenadier,Miles traveled,22.013435409902588
Toyota/Auris Touring Sport,Miles traveled,21.932662005871972
Volvo/S40,Miles traveled,21.62996434031876
Honda/City GN2,Miles traveled,21.340262734876713
Lexus/NX 300,Miles traveled,21.33814087406477
Volkswagen/Fox,Miles traveled,21.305842670670312
Mazda/Mazdaspeed 3,Miles traveled,20.94848028798064
Buick/Envista,Miles traveled,20.675792237385377
GAC/GS3 Emzoom R-Style,Miles traveled,20.5929325683117
BMW/Elise,Miles traveled,20.46666262208598
Land Rover/Discovery,Miles traveled,20.266960991761998
Lexus/GX 470,Miles traveled,20.242811766858054
Mercedes-Benz/GLS-Class,Miles traveled,20.165722145788706
OPEL/Astra H,Miles traveled,20.16405848012509
Buick/Encore GX,Miles traveled,19.80393303375893
Lincoln/Aviator,Miles traveled,19.56558268014164
Volkswagen/Scirocco,Miles traveled,19.526173702700294
Volvo/C40 Recharge,Miles traveled,19.28898167945535
Volkswagen/Bora,Miles traveled,19.197130934883145
Opel/Mokka,Miles traveled,19.116307070623254
Toyota/Prius v,Miles traveled,18.80418155152616
Audi/A8,Miles traveled,18.56004347944011
Renault/Symbioz,Miles traveled,18.442399191087308
Hyundai/I30 sedan,Miles traveled,18.368297629270657
Honda/Civic Type-R,Miles traveled,18.250552567477282
Geely/Emgrand,Miles traveled,18.15782483052692
Chevrolet/Cobalt,Miles traveled,18.1492040594831
DS/DS7,Miles traveled,18.024886612688334
Changan/Uni t,Miles traveled,17.723775992618094
Kia/Sportage PHEV,Miles traveled,17.511550362941406
Jaecoo/J7,Miles traveled,17.4494946103934
Jeep/Commander,Miles traveled,17.42146348704249
Mercedes-Benz/Citan,Miles traveled,17.32419720206556
GAC/GS3 EMZOOM,Miles traveled,17.26535110946892
FIAT/Freemont,Miles traveled,17.03122728176254
COBRA INDUSTRIES/Jeep Cherokee,Miles traveled,16.693312142674316
BMW/530D,Miles traveled,16.41388823762448
BMW/6 Series,Miles traveled,16.35216949144554
Peugeot/408,Miles traveled,16.337450557508774
Mercedes-Benz/CLA 200,Miles traveled,16.29067690331468
Toyota/Yaris Cross Hybrid,Miles traveled,16.25778142887791
Lexus/GS,Miles traveled,16.057247601921166
Holden/Calais V,Miles traveled,15.931427322785625
Mazda/CX-60,Miles traveled,15.793349179272758
Jaecoo/J8,Miles traveled,15.760168424074333
Mercedes-Benz/M-Class,Miles traveled,15.645060597043964
Volkswagen/ID.7,Miles traveled,15.635077322152393
Lexus/NX 250,Miles traveled,15.608520353423296
Suzuki/Fronx,Miles traveled,15.58341817898641
BMW/535d,Miles traveled,15.546730571706563
HARLEY-DAVIDSON/FLTRX / Road Glide,Miles traveled,15.350588228862962
MG/4,Miles traveled,15.307306435324278
GWM/HAVAL,Miles traveled,15.212708547039325
Jeep/Wagoneer,Miles traveled,15.185163950601824
Toyota/Korla,Miles traveled,14.89013862331151
Nissan/Micra,Miles traveled,14.830012236022965
Honda/NC700X,Miles traveled,14.673270686980178
HARLEY-DAVIDSON/Electra Glide Ultra Classic,Miles traveled,14.627987102470488
Peugeot/E2008 GT,Miles traveled,14.20387389240361
Honda/Civic del Sol,Miles traveled,14.180358692852739
FIAT/500 abarth,Miles traveled,14.09000888143338
Chevrolet/Express Cargo,Miles traveled,13.86231659061118
BMW/8 Series Gran Coupe,Miles traveled,13.851050099371422
Toyota/Aqua,Miles traveled,13.812923905068047
HongQi/Ousado,Miles traveled,13.806726644207213
BMW/M440i xDrive,Miles traveled,13.558904187996577
Mitsubishi/Pajero,Miles traveled,13.497173169278254
Toyota/Crown Signia,Miles traveled,13.444966563930215
Dacia/Duster II,Miles traveled,13.298674840461521
BMW/Serie 3 F34 GT,Miles traveled,12.968364774254809
BMW/Serie1,Miles traveled,12.888968314334942
Honda/Z rv,Miles traveled,12.600646950708427
Kia/Niro 3,Miles traveled,12.536110108121749
INFINITI/M35,Miles traveled,12.415759159466365
BMW/428 f32,Miles traveled,11.9958547767439
Volkswagen/Crafter,Miles traveled,11.945376402692444
Renault/Zoe INTENS (Selection) R135,Miles traveled,11.814517887758864
Chevrolet/Scala,Miles traveled,11.79110268694276
Toyota/Auris,Miles traveled,11.726596026271475
Chevrolet/Cavalier,Miles traveled,11.380208632606797
BMW/730D,Miles traveled,11.327511966810937
Volkswagen/Transporter,Miles traveled,11.112922369839325
GMC/Sierra HD,Miles traveled,11.108693128732007
Genesis/GV60,Miles traveled,11.038005121128391
Hyundai/Veracruz,Miles traveled,11.01535186939365
Mercedes-Benz/GLA-Class,Miles traveled,10.984223035851608
Mazda/MX-5,Miles traveled,10.930776055711652
Kia/Niro 4,Miles traveled,10.821035270675427
BMW/545e,Miles traveled,10.6977070056352
GMC/Sierra 3500HD,Miles traveled,10.652123287688056
Volkswagen/Virtus,Miles traveled,10.593682950890772
BMW/M135,Miles traveled,10.5295833071189
Buick/Enclave,Miles traveled,10.493603577982146
